document,label
"돈 아까움, 혹 페미들 여자 주인공이라고 영끌할 생각이면 몰라도 이건 죽도 밥도 아님, 원더우먼 추억으로 선택했다가 보다 잤음. 별점0점이 없고 어떤점이 좋았나요에 없음이 없는게 한이다.
",0
"스토리 넘 유치해서 코웃음 ㅠㅠㅠ 1이 그나마 낫다
",0
"전작보다 못함 오프닝이 제일 재밌음
",1
"말빨로 세상을 구한다. 말이 많은 여자 원더우먼
",1
"1편에 보다 악당이 넘 별루네요
",0
"개인적으로 정말 지루했고... 영화에 대한  기대가 컸나봅니다
",0
"진짜 코로나때문에 혼자봐서 기분은좋았는대처음엔 재미났지만 중간 1시간 넘게는 고민했습니다 나가야하나 말아야하나ㅜ
",0
"한심한수준의 최악영화욕나온다.저능아가 만든 느낌
",0
"너무유치하다쉴드불가원더우면배우가아깝다
",0
"1편에 비해 너무 재미 없다
",0
"진짜 상영 도중에 나가고 싶다는 생각을 열번도 넘게 들게 한 영화는 처음이었다. 원래 히어로물을 보러 오는 관객들은 히어로의 액션, 멋짐을 기대하고 오는게 당연지사. 원더우먼1에도 못미치는 액션씬과 그마저도 얼마 안...
",0
"난 되도록 매일 다이어리를 쓴다. 가끔 너무 일이 바쁘면 한 2~3주 정도 밀렸다가 한꺼번에 쓰는데, 이 영화는 밀려썼던 다이어리를 다시 찾아봤을때 느낀 감정이 고스란히 느껴진 영화다. 응 그냥 뒤죽박죽. 일이 바빴...
",1
"ㅋㅋ 왜 DC 쓰래기가 마블 못따라가는 이유를 한번에 알려주는 영화임 보면 알게 될꺼야 ㅋㅋㅋㅋ
",1
"역대 최악 영화보면서 얼른 끝났으면 했습니다왜 영화에서 매력적인 빌런이 중요한지 너무 잘보여주네요
",0
"삼류영화 최앗 스토리도 막장 별하나도 모준다
",0
"재미가 없는데 길기까지 함니다
",0
"시작부분만 쫌 재밌고 줄거리 완전 폭망. 공기의 흐름에 몸을 맡기면 된다더니 주먹쥐고 슈퍼맨 하고 날아가고... 번개에 밧줄을 감아 앞으로 나아가다니.. 동화냐..?? 결국 싸움은 갑옷이고 나발이고 빌런 하나는 갑자...
",0
"여주인공빼고는 진짜 최악!스토리,엑션, 다 허접.완전 실망...마블한테 왜안되는지 알겠다.
",0
"평점알바들에 의해서 만들어진 거짓 평점. 1점도 주기 아깝지만 리뷰값이라 생각하고 준다.
",0
"우리 영화의 수준이 높아진건가 아님 미국 영화의 수준이 퇴보를 한건가스토리며 영상이며 정말이지 유치해서 못 보겠는 수준까지 가는구나
",0
"너무나 노잼... 진짜 깜짝 놀랄만큼 노잼ㅋㅋㅋㅋ 개연성 전무, 설득력 전무... 떡밥회수도 엉성 그 자체ㅋㅋ 레트로 느낌으로 신선함 주려고 했던 것 같긴한데 솔직히 이 영화에서 그게 뭐 크게 중요한 요소도 아니었고...
",0
"원더우먼  자동차 액션씬에서 아이들 구할때,안고 구르는장면에서 인형안고 구르는거 적나라게 보여서 충격먹음..
",1
"할리퀸 영화보다 재미없다... 믿고 거르는 디씨 (배트맨 등 일부 제외)
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"스포50%영화감상]원더우먼1984...도대체 왜 1984인지 좀!!!https://band.us/band/66629322/post/84
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"느낀 점이 많은 영화. 일단 자신감의 문제. 영화에서 찐따 버버라의 외모는 첨부터 끝까지 사실 변하지 않았음. 그저 본인의 당당함과 자신감, 이에 따른 화장법과 차림새만 변했을 뿐인데 주변 사람들의 인식이 달라져 유...
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"갤가돗은 정말 예뻤다 그뿐.. 엉성한 달리기, 엉성한 날아다니기, 엉성한 전투... 카이로에서 애들 구할때 마네킹 티나는건 실화냐?.. DC드라마 보다도 못한 CG에 놀랐음.ㅠㅠ
",0
"액션이 적고 스토리 위주
",0
"크리스마스 이브 보는 내내 시간아깝고 몰입도 안되고 싸우는 장면도 참
",0
"다크나이트나 보러 가겠슴다^^
",1
"너무 좋았어요 ㅠㅠ추천합니다!!!
",1
"댓글알바들한테 속지마시고 그냥 보지마세요 이영화 ^^ 유치하고 재미없음 중간에 졸았어요 ㅎㅎ
",0
"1편을 기대하고 봤는데 진짜 노잼입니다액션도 없고 있어도 그놈의 올가미만 주구장창 써대고 아가리만 터네요
",0
"처음부분 빼곤 그닥... 뻔하고 유치하다
",0
"원더우먼의 감동을 이어받아 여전히 감동포인트 잇고요 너무 재밌어요. 진짜 말이 필요없습니다. 꼭 보세요!!
",1
"미쳤다.. 진짜 오프닝으로 대회할때부터 개쩜 걍
",1
"그냥저냥..그랬어요
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"히어로물 같지 않고 그냥 로맨스 드라마 한편 보고 온 느낌
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"영화가 너무 유치하고 현실감이 떨어지네요하지만 나름대로 잼있었음애들이 보기 딱 좋은영화~그리고 너무 추워서 파카입고있었음영화볼때 히타좀 틀어주세요~
",0
"너무 재미있어요.다음에 또보고 싶어요. 많은 사람들이 좋아했으면 좋겠어요.
",1
"DC 옛날 버릇 못 버렸구나. 나중에 vod 나오면 DC 할 때 보는 편이.
",0
"역대 히어로 영화 중에서 액션은 최악입니다. 각본이나 개연성도 별로고 빌련은 매력이 없어요.
",0
"예상대로 개연성은 개나줬고 질질끄는 지루한 스토리에 원더우먼 몸매랑 얼굴로 겨우 안자고 봤습니다
",0
"지루하고 액션은 별로 없었고...실망
",0
"역시는 역시딘갤 가돗 너무 멋짐
",1
"마블처럼 식상한 개그로 사랑을 소모성으로 만들지 않은 DC만의 개성 강한 작품. 구식같은 느낌이지만 원더우먼 2탄으로서는 충분한 수작
",1
"다른말 필요없습니다. 꼭 보세요~!!!
",1
"트레버하고 원더우먼 안쓰럽 ㅠ둘이 그냥 사랑하게 해줭ㅛ
",1
"
",0
"1편의 DC구원 투수로 등장 해서 재밌게 감상 했는데요....2편은 1편의 감동이 없네요...신파도 약하고...기대가 컸나요 실망이 크네요...쿠키 꼭 보세요 기념비적인 인물이 등장 합니다
",0
"갤 가돗이라 별 두개요...
",0
"
",0
"네...   잘알겠습니다^^
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"언니가 너무 멋있었어요. 스토리가 옛날영화처럼 뻔해서  놀라운건 없었고 악역들도 너무 비중이 없었어요. 언니만 잘생기고  멋지네요
",1
"2시간동안 지루하다 막판에 조금 재밌으려다 그것마저 재미없네요
",0
"갤가돗 미모 5점정도 깔고가지만어설픈 Pc 페미는 극혐이다
",0
"글쎄요 너무 감성적으로 짜내려는 듯한 ...
",0
"진심으로 평점 높게 주신 분들은 알바이기를 바란다.만약 이런 영화가 재밌다고 좋아죽는 사람이 실제 그렇게 많이 존재 한다면..내가 또라이이거나 매우 비관적인 인간이라는 소리 밖에 안되니깐 말이다.어떻게 이런 영화를 ...
",1
"아저씨 그만 좀 나와 원더우먼 보기 바쁘다고.
",0
"바바라 와의 전투씬이 너무 빈약하다
",0
"초등학생 딸아이는 재미있어라 했고 고등학생 아들은 시시해했으며 나는 그저 오랜만에 영화관 다녀온 것으로 만족.
",1
"그냥 진짜 그저 그런 영화..
",0
"갤가돗은예뻤다~~♡남자친구가 원더우먼만보내요 ㅎ의상이 멋져요
",1
"재밌게 잘봤네요.액션도 좋았고요
",1
"제발 1편만큼만 해주세요
",0
"재밌었다고합니다. 그렇다네요.
",1
"원더우먼 마저 이러면...
",0
"그냥 1편을 한번 더 보십시다들
",0
"이영화 볼 시간에 딴거해라
",1
"감상포인트를 찾아 볼 수가 없는 졸작. 1편의 감독이라고는 전혀 믿기지 않는 허접한 연출력은 뭐지? 돈 처발른다고 좋은 작품이 나오는 것이 아니라는 것을 여실히 보여주는 작품.
",0
"원더우먼 1편의 그 웅장함은 다 어디갔는지... 러닝타임 길구액션도 많지 않고...중간에 잘뻔 했네요
",0
"갤가돗 말고 볼게 없네요히어로 영화 인생 20년 중처음으로 졸았습니다.
",0
"영화가 너무 길고 쓸모없는 장면이 너무 많다 그리고 cg도 형편없다. 결론은 DC 영화는 절대 마블을 따라가지 못한다...
",0
"주연: 허경영주제곡: 소녀시대 '소원을 말해봐'
",0
"더 이상의 원더우먼 후속작은 안나와도 될듯허다..갤가돗 아니였음 1시간도 못봐줄듯
",0
"이딴걸 영화라고원더우먼 엄청 기대 하고 봤다가완전 OOO기 노잼
",0
"마지막 부분은 영화 클레멘타인의 명대사를 떠오르게 한다. ""아빠 일어나!""
",0
"재미없다재미없다재미없다
",0
"누가 예매 해주면 보세요. 진심 재미 없습니다. 보다 잤습니다.
",0
"딱.. 집에서 볼만한 영화. 더이상 설명이 필요없음.
",1
"전 생각보단 별로네요 스토리도빈약하고ㅜ 걍  전형적인  허리우드영화
",0
"지겨움 너무너무 재미없음
",0
"12세 관람가? 필요없는 키스씬은 많아서 12세 딸이 어린이 영화 맞냐고 하네요.. 아휴 평점들 아주 정확하구요 초반에만 긴장감있었구요드라마 보는줄 알았네요ㅎ
",0
"왜 요즘 디즈니영화를 보는 것 같지?!?!
",1
"왜, 우주의 반을 없애 달라고 하지. 타노스 뭐하러 힘들게 돌들을 모았어? 드림 스톤? 관객을 돌로 생각하네.
",0
"이게 영환가..? 스토리 개연성 없고 cg도 ㅂㄹ.. 돈 아까움
",0
"음악말곤 건질께 없다 눈감고봄
",0
"W T F ? Trash real trash
",0
"별점 0도 아깝다 뭔 내용인지도 모르겠고 원더우먼1 재밌게봐서 본건데 진짜 cg 못봐주겠더라 진심 어린이 만화 만도 못함 개연성은 차라리 짱구는 못말려 액션가면이 더 남.. 돈 낸게 아까워서 끝까지 봤는데 진심 후회...
",0
"액션씬에 어설픈 CG넣어서 집중도 떨어뜨리고, 스토리도 뭔가 어설프고.. 이렇게 재미 없어도 되나 싶을 정도로 재미 없음..
",0
"초딩 대상 영화라면 괜찮음. 성인이 보기엔 유치하기 짝이없음. 스토리도 너무 어거지.
",0
"0점은 왜 안되는건가요?
",0
"잭스나이더 감독의 신의 한수와도 같은 캐스팅을 야금야금 까먹으며 커리어를 쌓아가는 감독의 이기적인 여정. 재미든 뭐든 건질만한 것이 단 하나라도 있었다면 좋았으련만...
",1
"슈퍼맨급 능력을 가진 히어로가  총알 무서워서 막고 있고 자물쇠도 힘들게 따고    몇대맞았다고 쓰러지냐?   원더우먼 능력치면 총알 날라오는거 슬로우모션아니냐  그리고 맞아도 데미지도 없을텐데  뭔가 강함이 납득이...
",0
"전 너무 재미없네요...ㅡ.ㅡ
",0
"진짜 내 인생에서 최악의 영화! 진짜 돈주고 볼 영화가 아닙니다. 평점 0점이 있다면 그걸 주고 싶은데 사람들이 안 봤으면 좋겠다... 나 같은 피해자가 없길 바라며/연기 스토리 최악
",0
"1편 재밌게 만들어놓고 2편에다 푸짐하게 쌌네....기대엄청하고 봤는데..
",1
"1점짜리영화, 여주이뻐서 2개임
",0
"라스트 오브 어스 2가 더 재밌음
",1
"허술한 스토리를 그럴싸하게 풀어내기 버거웠는지 후반부는 감독이 “에라 모르겠다, 제작비나 왕창 쓰자!”해버린 느낌. 아무리 허구라고 해도 개연성은 있어야지~ 일일연속극도 아니고, 이야기를 대사 몇 줄로 표현하면 쓰나...
",0
"개연성 액션 연출  재미 모두다 흥행을 비는 소원의 댓가로 날려버렸나 영화를 보는 동안 내가 이 영화를 안봤으면 무엇을 할수 있었을까라는 생각이 계속들고 DC의 가망은 이제 없는듯 이라는 생각이 든다 조커를 보고 와...
",1
"심각하다... 이건 도대체 왜 만든거야? 최악의 내용 최악의cg....84년에 만든 영화인줄...
",0
"나중에 다운로드로 나와도 피해야할 영화...정말 너그럽게 영화를 보는 입장인데....이건 로그인해서 글 남기게 만드네...
",0
"보고 있음 잠이 온다 ㅡㅜ
",0
"놀랄 정도의 조악한 스토리라인 너무 실망해서 놀랄 정도ㅠ 마지막에 빌런은 왜 동물이 된건지...
",0
"아~ 너무 실망스럽다~ 3류 영화수준 ㅠㅠ
",0
"감히 말합니다. 안본눈 삽니다,,그냥 나온말 아닙니다 . 호기심에라도 보지마세요 시간 아깝습니다 제목을 슈퍼우먼이라고 바꿔라
",0
"마블이 얼마나 위대한지 다시끔 되새기게 해주는 영화
",1
"킬링타임용으로도 아쉬웠습니다ㅡ ㅠ
",1
"완전 총알탄사나이 패러디임 ㅋ ㅋ ㅋ 내용없는건 같은데,총알탄사나이는 웃기기라도하지 ㅋ ㅋ 안본 눈 삽니다. 에라이 17~19 사이
",0
"자본으로 칠갑한 신파극
",0
"그냥 만화라고 생각하고 가볍게 즐기길..
",0
"돈 안내고 봤음에도 분해서 부들부들거린다. 개ㅆㄹ기영화, 아니 영화라고 할 수도 없다 이건.
",0
"진짜 어지간하면 1점 안 주는데 너무 노잼이었음
",0
"초딩수준으로 너무 못만들어서 계속 앞으로 돌려보기한거 오랜만. 길기는 또 머 이리 길담. 시간 좀 더 지나면 역대급 최하 평점 나올듯.
",0
"거짓말아니라 보다가 잤습니다.  노잼입니다. 간만에DC영화 기대가 너무컸나봅니다.  시간이 아깝네요.
",0
"1984년도 CG 잘봤습니다
",0
"마블, 제발 돌아와주세요
",1
"시대 배경이 84년인거지... 영화 수준(특히 CG)이 84년이면 어쩌자는거니?
",0
"DC는 어린이들을위한 영화를만들고싶나봐요너무 억지스토리 너무 유치함 액션너무어색하고개판임 차라리 라스트오브어스2 스토리가 더좋음
",0
"ㅋㅋㅋㅋ진짜 최악임스토리 연계성 하나도 없고 말이 안되는건 둘째치고 영화상의 전제조건을 무시하고 진행됨 ㅋㅋㅋ영상미도 정말 구리고 의미없는 장면들도 많음
",0
"히어로 영화가 성공하거나 유명해질려면 뭐가 있어야 할까요? 엄청난 능력? 누구나 빠져들수있는 깊은 스토리? 매혹적인 외모? 특이한 설정? , 모두가 열광하는 배우의 캐스팅? 틀린 답은 아니지만 제일 중요한것은 그와 ...
",1
"여성 액션 영화감독은 흔하지 않아서, 앵간하면 응원하고 싶지만... 이건 80년대 스타일이 아니라 80년대 영화같다
",0
"원더우먼은 세상을 구했지만 관객은 구하지 못했다. 원조원더우먼 린다카터 할머니 갤가돗보다 훨씬 이쁘더라.
",1
